agenda_name,agenda_section,agenda_sub_section,agenda_full_name,link_url,link_text,title,authors,author_organizations,published_year,date
Model specs and constitutions,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model specs and constitutions,https://lesswrong.com/posts/LSJx5EnQEW6s5Juw6/no-self-as-an-alignment-target,No-self as an alignment target,No-self as an alignment target,Milan W,,,
Model specs and constitutions,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model specs and constitutions,https://lesswrong.com/posts/3jnziqCF3vA2NXAKp/six-thoughts-on-ai-safety,Six Thoughts on AI Safety,Six Thoughts on AI Safety,Boaz Barak,Harvard University,2025,2025-01-24
Model specs and constitutions,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model specs and constitutions,https://newsletter.forethought.org/p/how-important-is-the-model-spec-if,How important is the model spec if alignment fails?,How important is the model spec if alignment fails?,Mia Taylor,Forethought,2025,2025-12-03
Model specs and constitutions,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model specs and constitutions,https://arxiv.org/abs/2503.05728,Political Neutrality in AI Is Impossible- But Here Is How to Approximate It,Political Neutrality in AI Is Impossible- But Here Is How to Approximate It,"Jillian Fisher, Ruth E. Appel, Chan Young Park, Yujin Potter, Liwei Jiang, Taylor Sorensen, Shangbin Feng, Yulia Tsvetkov, Margaret E. Roberts, Jennifer Pan, Dawn Song, Yejin Choi","Anthropic, UC San Diego, Stanford University, UC Berkeley, University of Washington",2025,2025-02-18
Model specs and constitutions,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model specs and constitutions,https://joecarlsmith.com/2025/08/18/giving-ais-safe-motivations#4-5-step-4-good-instructions,Giving AIs safe motivations,Giving AIs safe motivations,Joe Carlsmith,Anthropic,2025,2025-08-18
Model psychopathology,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model psychopathology,https://arxiv.org/abs/2507.14805,Subliminal Learning: Language models transmit behavioural traits via hidden signals in data,Subliminal Learning: Language models transmit behavioral traits via hidden signals in data,"Alex Cloud, Minh Le, James Chua, Jan Betley, Anna Sztyber-Betley, Jacob Hilton, Samuel Marks, Owain Evans",,2025,2025-07-20
Model psychopathology,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model psychopathology,https://arxiv.org/abs/2510.13928,"LLMs Can Get ""Brain Rot""!","LLMs Can Get ""Brain Rot""!","Shuo Xing, Junyuan Hong, Yifan Wang, Runjin Chen, Zhenyu Zhang, Ananth Grama, Zhengzhong Tu, Zhangyang Wang",,2025,2025-10-15
Model psychopathology,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model psychopathology,https://arxiv.org/abs/2506.20020,Persona-Assigned Large Language Models Exhibit Human-Like Motivated Reasoning,Persona-Assigned Large Language Models Exhibit Human-Like Motivated Reasoning,"Saloni Dash, Amélie Reymond, Emma S. Spiro, Aylin Caliskan",,2025,2025-06-24
Model psychopathology,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model psychopathology,https://spylab.ai/blog/modal-aphasia,Unified Multimodal Models Cannot Describe Images From Memory,Unified Multimodal Models Cannot Describe Images From Memory,"Michael Aerni, Joshua Swanson, Kristina Nikolić, Florian Tramèr","SPY Lab, ETH Zurich",2024,2024-10-28
Model psychopathology,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model psychopathology,https://arxiv.org/abs/2510.17941,Believe It or Not: How Deeply do LLMs Believe Implanted Facts?,Believe It or Not: How Deeply do LLMs Believe Implanted Facts?,"Stewart Slocum, Julian Minder, Clément Dumas, Henry Sleight, Ryan Greenblatt, Samuel Marks, Rowan Wang",Redwood Research,2025,2025-10-20
Model psychopathology,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model psychopathology,https://www.psychopathia.ai/,Psychopathia Machinalis: A Nosological Framework for Understanding Pathologies in Advanced Artificial Intelligence,Psychopathia Machinalis: A Nosological Framework for Understanding Pathologies in Advanced Artificial Intelligence,"Nell Watson, Ali Hessami",,2025,2025-01-01
Model psychopathology,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model psychopathology,https://arxiv.org/abs/2411.02478,Imagining and building wise machines: The centrality of AI metacognition,Imagining and building wise machines: The centrality of AI metacognition,"Samuel G. B. Johnson, Amir-Hossein Karimi, Yoshua Bengio, Nick Chater, Tobias Gerstenberg, Kate Larson, Sydney Levine, Melanie Mitchell, Iyad Rahwan, Bernhard Schölkopf, Igor Grossmann","Various institutions including Mila, Santa Fe Institute",2024,2024-11-04
Model psychopathology,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model psychopathology,https://arxiv.org/abs/2510.22954,Artificial Hivemind: The Open-Ended Homogeneity of Language Models (and Beyond),Artificial Hivemind: The Open-Ended Homogeneity of Language Models (and Beyond),"Liwei Jiang, Yuanjun Chai, Margaret Li, Mickel Liu, Raymond Fok, Nouha Dziri, Yulia Tsvetkov, Maarten Sap, Alon Albalak, Yejin Choi","University of Washington, Allen Institute for AI",2025,2025-10-27
Model psychopathology,Black-box safety (understand and control current model behaviour),Model psychology,Black-box safety (understand and control current model behaviour) / Model psychology / Model psychopathology,https://arxiv.org/abs/2510.20039,Beyond One-Way Influence: Bidirectional Opinion Dynamics in Multi-Turn Human-LLM Interactions,Beyond One-Way Influence: Bidirectional Opinion Dynamics in Multi-Turn Human-LLM Interactions,"Yuyang Jiang, Longjie Guo, Yuchen Wu, Aylin Caliskan, Tanu Mitra, Hua Shen","University of Washington, Northeastern University",2025,2025-10-22
Data filtering,Black-box safety (understand and control current model behaviour),Better data,Black-box safety (understand and control current model behaviour) / Better data / Data filtering,https://alignment.anthropic.com/2025/pretraining-data-filtering/,Enhancing Model Safety through Pretraining Data Filtering,Enhancing Model Safety through Pretraining Data Filtering,"Yanda Chen, Mycal Tucker, Nina Panickssery, Tony Wang, Francesco Mosconi, Anjali Gopal, Carson Denison, Linda Petrini, Jan Leike, Ethan Perez, Mrinank Sharma",Anthropic,2025,2025-08-19
Data filtering,Black-box safety (understand and control current model behaviour),Better data,Black-box safety (understand and control current model behaviour) / Better data / Data filtering,https://arxiv.org/abs/2508.06601,Deep Ignorance: Filtering Pretraining Data Builds Tamper-Resistant Safeguards into Open-Weight LLMs,Deep Ignorance: Filtering Pretraining Data Builds Tamper-Resistant Safeguards into Open-Weight LLMs,"Kyle O'Brien, Stephen Casper, Quentin Anthony, Tomek Korbak, Robert Kirk, Xander Davies, Ishan Mishra, Geoffrey Irving, Yarin Gal, Stella Biderman","Anthropic, Redwood Research, EleutherAI, University of Oxford",2025,2025-08-08
Data filtering,Black-box safety (understand and control current model behaviour),Better data,Black-box safety (understand and control current model behaviour) / Better data / Data filtering,https://arxiv.org/abs/2504.16980,Safety Pretraining: Toward the Next Generation of Safe AI,Safety Pretraining: Toward the Next Generation of Safe AI,"Pratyush Maini, Sachin Goyal, Dylan Sam, Alex Robey, Yash Savani, Yiding Jiang, Andy Zou, Matt Fredrikson, Zacharcy C. Lipton, J. Zico Kolter",Carnegie Mellon University,2025,2025-04-23
Data filtering,Black-box safety (understand and control current model behaviour),Better data,Black-box safety (understand and control current model behaviour) / Better data / Data filtering,https://arxiv.org/abs/2510.27629v2,Best Practices for Biorisk Evaluations on Open-Weight Bio-Foundation Models,Best Practices for Biorisk Evaluations on Open-Weight Bio-Foundation Models,"Boyi Wei, Zora Che, Nathaniel Li, Udari Madhushani Sehwag, Jasper Götting, Samira Nedungadi, Julian Michael, Summer Yue, Dan Hendrycks, Peter Henderson, Zifan Wang, Seth Donoughe, Mantas Mazeika","Anthropic, Redwood Research",2025,2025-10-31
Hyperstition studies,Black-box safety (understand and control current model behaviour),Better data,Black-box safety (understand and control current model behaviour) / Better data / Hyperstition studies,https://www.lesswrong.com/posts/qXYLvjGL9QvD3aFSW/training-on-documents-about-reward-hacking-induces-reward,Training on Documents About Reward Hacking Induces Reward Hacking,Training on Documents About Reward Hacking Induces Reward Hacking,"Evan Hubinger, Nathan Hu",Anthropic,2025,2025-01-21
Hyperstition studies,Black-box safety (understand and control current model behaviour),Better data,Black-box safety (understand and control current model behaviour) / Better data / Hyperstition studies,https://www.lesswrong.com/posts/Y8zS8iG5HhqKcQBtA/do-not-tile-the-lightcone-with-your-confused-ontology,Do Not Tile the Lightcone with Your Confused Ontology,Do Not Tile the Lightcone with Your Confused Ontology,Jan_Kulveit,,2025,2025-06-13
Hyperstition studies,Black-box safety (understand and control current model behaviour),Better data,Black-box safety (understand and control current model behaviour) / Better data / Hyperstition studies,https://turntrout.com/self-fulfilling-misalignment,Self-Fulfilling Misalignment Data Might Be Poisoning Our AI Models,Self-Fulfilling Misalignment Data Might Be Poisoning Our AI Models,Alex Turner,,2025,2025-03-01
Hyperstition studies,Black-box safety (understand and control current model behaviour),Better data,Black-box safety (understand and control current model behaviour) / Better data / Hyperstition studies,https://arxiv.org/abs/2411.13223,"Existential Conversations with Large Language Models: Content, Community, and Culture","Existential Conversations with Large Language Models: Content, Community, and Culture","Murray Shanahan, Beth Singler",,2024,2024-11-20
Data poisoning defense,Black-box safety (understand and control current model behaviour),Better data,Black-box safety (understand and control current model behaviour) / Better data / Data poisoning defense,https://example-blog.com/a-small-number-of-samples-can-poison-llms,A small number of samples can poison LLMs of any size,A small number of samples can poison LLMs,,,,
